block_id,bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
b_43910,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,2_merged_579288,569774,
b_43865,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,2_merged_579288,569775,
a_43371,0,1,0,1,DART CENTRAL STATION,49467,1_merged_579275,561549,
a_43373,0,1,0,1,DART CENTRAL STATION,49467,1_merged_579275,561548,
b_44249,0,D-LINE,0,1,#42 WESTERN GATEWAY,50085,8801,579091,
b_44245,0,D-LINE,0,1,#42 WESTERN GATEWAY,50104,17002,578655,
b_43859,0,1,0,1,DART CENTRAL STATION,49777,1_merged_579286,569346,
b_43860,0,1,0,0,E 42ND & HUBBELL,49774,1_merged_579286,569298,
a_43369,0,1,0,1,DART CENTRAL STATION,49467,1_merged_579275,561541,
a_43369,0,1,0,1,DART CENTRAL STATION,49467,1_merged_579275,561540,
a_43369,0,1,0,1,DART CENTRAL STATION,49467,1_merged_579275,561543,
a_43369,0,1,0,1,DART CENTRAL STATION,49467,1_merged_579275,561542,
a_43373,0,1,0,1,DART CENTRAL STATION,49467,1_merged_579275,561545,
a_43370,0,1,0,1,DART CENTRAL STATION,49467,1_merged_579275,561544,
a_43373,0,1,0,1,DART CENTRAL STATION,49467,1_merged_579275,561547,
a_43371,0,1,0,1,DART CENTRAL STATION,49467,1_merged_579275,561546,
a_43534,0,7,0,1,DART CENTRAL STATION,49685,1_merged_579275,564865,
b_44027,0,60,0,0,#60 INGERSOLL/UNIVERSITY,49975,3_merged_579287,572047,
a_43425,0,15,0,1,DART CENTRAL STATION,49518,14201_merged_579282,562040,
a_43585,0,72,0,0,VALLEY JUNCTION VIA UNIVERSITY,49690,2_merged_579277,565079,
a_43537,0,7,0,1,DART CENTRAL STATION,49685,1_merged_579275,564867,
a_43585,0,72,0,0,VALLEY JUNCTION VIA UNIVERSITY,49690,2_merged_579277,565078,
b_43935,0,16,0,1,#16 DOUGLAS AVE TO DART CENTRAL STATION,49858,2_merged_579288,570482,
a_43536,0,7,0,1,DART CENTRAL STATION,49685,1_merged_579275,564866,
b_43937,0,16,0,1,#16 DOUGLAS AVE TO DART CENTRAL STATION,49858,2_merged_579288,570483,
b_43990,0,7,0,0,#7 SW 9TH TO SOUTHRIDGE MALL,49996,1_merged_579286,572109,
a_43536,0,7,0,1,DART CENTRAL STATION,49685,1_merged_579275,564861,
b_43937,0,16,0,0,#16 DOUGLAS AVE TO MERLE HAY,49856,2_merged_579288,570480,
a_43534,0,7,0,1,DART CENTRAL STATION,49685,1_merged_579275,564860,
b_43896,0,14,0,1,#14 BEAVER AVE TO DART CENTRAL STATION,49817,3_merged_579287,569606,
b_43897,0,14,0,1,#14 BEAVER AVE TO DART CENTRAL STATION,49817,3_merged_579287,569607,
b_43896,0,14,0,0,#14 BEAVER AVENUE TO MERLE HAY,49815,3_merged_579287,569604,
b_43936,0,16,0,1,#16 DOUGLAS AVE TO DART CENTRAL STATION,49858,2_merged_579288,570481,
a_43542,0,7,0,0,SOUTHRIDGE MALL,49679,3_merged_579276,564928,
a_43541,0,7,0,0,SOUTHRIDGE MALL,49679,3_merged_579276,564929,
b_43898,0,14,0,0,#14 BEAVER AVENUE TO MERLE HAY,49815,3_merged_579287,569600,
b_43896,0,14,0,0,#14 BEAVER AVENUE TO MERLE HAY,49815,3_merged_579287,569601,
a_43542,0,7,0,0,SOUTHRIDGE MALL,49679,3_merged_579276,564924,
a_43541,0,7,0,0,SOUTHRIDGE MALL,49679,3_merged_579276,564925,
a_43542,0,7,0,0,SOUTHRIDGE MALL,49679,3_merged_579276,564926,
a_43541,0,7,0,0,SOUTHRIDGE MALL,49679,3_merged_579276,564927,
a_43540,0,7,0,1,DART CENTRAL STATION,49685,2_merged_579277,564920,
a_43539,0,7,0,1,DART CENTRAL STATION,49685,2_merged_579277,564921,
a_43542,0,7,0,0,SOUTHRIDGE MALL,49679,3_merged_579276,564922,
a_43541,0,7,0,0,SOUTHRIDGE MALL,49679,3_merged_579276,564923,
a_43453,0,16,0,0,MERLE HAY MALL,49536,1_merged_579275,562708,
a_43424,0,16,0,0,MERLE HAY MALL,49536,1_merged_579275,562709,
b_43865,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,2_merged_579288,569751,
b_43936,0,16,0,1,#16 DOUGLAS AVE TO DART CENTRAL STATION,49858,2_merged_579288,570484,
b_44019,0,60,0,1,#60 UNIVERSITY/INGERSOLL,49979,1_merged_579286,571963,
a_43452,0,16,0,0,MERLE HAY MALL,49535,1_merged_579275,562702,
a_43424,0,16,0,0,MERLE HAY MALL,49535,1_merged_579275,562703,
a_43452,0,16,0,0,MERLE HAY MALL,49535,1_merged_579275,562700,
a_43452,0,16,0,0,MERLE HAY MALL,49535,1_merged_579275,562701,
a_43452,0,16,0,0,MERLE HAY MALL,49536,1_merged_579275,562706,
a_43454,0,16,0,0,MERLE HAY MALL,49536,1_merged_579275,562707,
a_43453,0,16,0,0,MERLE HAY MALL,49536,1301_merged_579274,562704,
a_43424,0,16,0,0,MERLE HAY MALL,49536,1_merged_579275,562705,
b_43988,0,50,0,0,#50 EUCLID-DOUGLAS  CROSSTOWN TO MERLE HAY MALL,49938,1_merged_579286,571584,
a_43584,0,72,0,0,VALLEY JUNCTION VIA UNIVERSITY,49690,2_merged_579277,565073,
b_43979,0,4,0,1,#4 E 14TH TO DART CENTRAL STATION,49926,1_merged_579286,571379,
a_43584,0,72,0,0,VALLEY JUNCTION VIA UNIVERSITY,49690,2_merged_579277,565072,
b_44245,0,D-LINE,0,1,#42 WESTERN GATEWAY,50104,17002,578637,
b_44081,0,LINK,0,0,#40 LINK,50089,1_merged_579286,572844,
b_43950,0,17,0,0,#17 HUBBELL AVE TO E 29TH & EUCLID,49877,1_merged_579286,570576,
b_44081,0,LINK,0,0,#40 LINK,50089,1_merged_579286,572845,
b_43867,0,1,0,1,DART CENTRAL STATION,49780,3_merged_579287,569417,
b_44081,0,LINK,0,0,#40 LINK,50089,1_merged_579286,572846,
b_43985,0,50,0,0,#50 EUCLID-DOUGLAS  CROSSTOWN TO MERLE HAY MALL,49938,1_merged_579286,571585,
b_44081,0,LINK,0,0,#40 LINK,50089,1_merged_579286,572847,
b_44025,0,60,0,1,#60 UNIVERSITY/INGERSOLL,49979,2_merged_579288,572039,
b_44025,0,60,0,1,#60 UNIVERSITY/INGERSOLL,49979,2_merged_579288,572038,
b_43958,0,5,0,0,#5 FRANKLIN AVE TO JOHNSTON,49933,3_merged_579287,571541,
a_43425,0,15,0,1,DART CENTRAL STATION,49518,8101_merged_579273,562033,
b_44025,0,60,0,1,#60 UNIVERSITY/INGERSOLL,49979,2_merged_579288,572035,
b_44025,0,60,0,1,#60 UNIVERSITY/INGERSOLL,49979,2_merged_579288,572034,
b_44025,0,60,0,1,#60 UNIVERSITY/INGERSOLL,49979,2_merged_579288,572037,
b_44245,0,D-LINE,0,1,#42 WESTERN GATEWAY,50104,17002,578659,
b_44025,0,60,0,1,#60 UNIVERSITY/INGERSOLL,49979,2_merged_579288,572031,
b_44026,0,60,0,1,#60 UNIVERSITY/INGERSOLL,49979,2_merged_579288,572030,
b_44025,0,60,0,1,#60 UNIVERSITY/INGERSOLL,49979,2_merged_579288,572033,
b_44025,0,60,0,1,#60 UNIVERSITY/INGERSOLL,49979,2_merged_579288,572032,
a_43425,0,15,0,1,DART CENTRAL STATION,49518,1_merged_579275,562016,
a_43423,0,15,0,1,DART CENTRAL STATION,49518,1_merged_579275,562017,
a_43425,0,15,0,1,DART CENTRAL STATION,49518,1_merged_579275,562014,
a_43423,0,15,0,1,DART CENTRAL STATION,49518,1_merged_579275,562015,
a_43425,0,15,0,1,DART CENTRAL STATION,49518,1_merged_579275,562012,
a_43423,0,15,0,1,DART CENTRAL STATION,49518,1_merged_579275,562013,
a_43425,0,15,0,1,DART CENTRAL STATION,49518,8101_merged_579273,562010,
a_43423,0,15,0,1,DART CENTRAL STATION,49518,201_merged_579272,562011,
a_43478,0,5,0,1,DART CENTRAL STATION,49618,2_merged_579277,564069,
b_44081,0,LINK,0,0,#40 LINK,50089,1_merged_579286,572843,
b_44246,0,D-LINE,0,1,#42 WESTERN GATEWAY,50084,1_merged_579286,579040,
b_44254,0,D-LINE,0,1,#42 WESTERN GATEWAY,50085,8801,579142,
a_43425,0,15,0,1,DART CENTRAL STATION,49518,1_merged_579275,562018,
a_43423,0,15,0,1,DART CENTRAL STATION,49518,1_merged_579275,562019,
b_43896,0,14,0,0,#14 BEAVER AVENUE TO MERLE HAY,49815,3_merged_579287,569595,
b_44255,0,D-LINE,0,0,#42 STATE CAPITOL,50103,17001,579143,
b_44244,0,D-LINE,0,1,#42 WESTERN GATEWAY,50104,17002,578658,
b_43983,0,4,0,1,#4 E 14TH TO DART CENTRAL STATION,49926,2_merged_579288,571438,
b_44055,0,74,0,0,#74 NW URBANDALE,50012,1_merged_579286,572434,
b_43979,0,4,0,1,#4 E 14TH TO DART CENTRAL STATION,49926,1_merged_579286,571401,
b_43895,0,52,0,1,#52 JORDAN CREEK TO DART CENTRAL STATION,49944,2_merged_579288,571698,
b_43893,0,52,0,1,#52 JORDAN CREEK TO DART CENTRAL STATION,49944,2_merged_579288,571699,
b_43979,0,4,0,1,#4 E 14TH TO DART CENTRAL STATION,49926,1_merged_579286,571400,
b_43894,0,52,0,1,#52 JORDAN CREEK TO DART CENTRAL STATION,49944,2_merged_579288,571694,
b_43895,0,52,0,1,#52 JORDAN CREEK TO DART CENTRAL STATION,49944,2_merged_579288,571695,
b_43893,0,52,0,1,#52 JORDAN CREEK TO DART CENTRAL STATION,49944,2_merged_579288,571696,
b_44055,0,74,0,0,#74 NW URBANDALE,50012,1_merged_579286,572436,
b_43893,0,52,0,1,#52 JORDAN CREEK TO DART CENTRAL STATION,49944,2_merged_579288,571690,
b_43894,0,52,0,1,#52 JORDAN CREEK TO DART CENTRAL STATION,49944,2_merged_579288,571691,
b_43895,0,52,0,1,#52 JORDAN CREEK TO DART CENTRAL STATION,49944,2_merged_579288,571692,
b_43893,0,52,0,1,#52 JORDAN CREEK TO DART CENTRAL STATION,49944,2_merged_579288,571693,
b_43894,0,14,0,1,#14 BEAVER AVE TO DART CENTRAL STATION,49817,2_merged_579288,569592,
b_44256,0,D-LINE,0,0,#42 STATE CAPITOL,50103,17001,579148,
b_43980,0,4,0,1,#4 E 14TH TO DART CENTRAL STATION,49925,1_merged_579286,571402,
b_43940,0,4,0,1,#4 E 14TH TO DART CENTRAL STATION,49932,3_merged_579287,571458,
b_43940,0,4,0,1,#4 E 14TH TO DART CENTRAL STATION,49932,3_merged_579287,571459,
a_43557,0,60,0,1,UNIVERSITY/INGERSOLL,49660,2_merged_579277,564682,
b_43939,0,4,0,1,#4 E 14TH TO DART CENTRAL STATION,49932,3_merged_579287,571457,
b_43940,0,4,0,0,#4 E 14TH TO PARK FAIR MALL,49922,3_merged_579287,571454,
b_43939,0,4,0,0,#4 E 14TH TO PARK FAIR MALL,49922,3_merged_579287,571455,
b_43983,0,4,0,1,#4 E 14TH TO DART CENTRAL STATION,49926,2_merged_579288,571439,
b_43939,0,4,0,0,#4 E 14TH TO PARK FAIR MALL,49922,3_merged_579287,571453,
a_43617,0,D-LINE,0,0,STATE CAPITOL,49765,2_merged_579277,565549,
b_43939,0,4,0,0,#4 E 14TH TO PARK FAIR MALL,49922,3_merged_579287,571451,
a_43502,0,4,0,0,PARK FAIR MALL,49608,1_merged_579275,563864,
b_43938,0,16,0,0,#16 DOUGLAS AVE TO MERLE HAY,49856,2_merged_579288,570464,
b_43878,0,13,0,0,#13 SE PARK AVE,49800,1_merged_579286,569469,
b_43979,0,4,0,1,#4 E 14TH TO DART CENTRAL STATION,49927,1_merged_579286,571407,
a_43616,0,D-LINE,0,0,STATE CAPITOL,49765,1_merged_579275,565470,
b_43980,0,4,0,1,#4 E 14TH TO DART CENTRAL STATION,49926,1_merged_579286,571413,
a_43502,0,4,0,0,PARK FAIR MALL,49608,1_merged_579275,563866,
b_43895,0,14,0,1,#14 BEAVER AVE TO DART CENTRAL STATION,49817,2_merged_579288,569593,
a_43502,0,4,0,0,PARK FAIR MALL,49608,1_merged_579275,563867,
b_43940,0,4,0,0,#4 E 14TH TO PARK FAIR MALL,49922,3_merged_579287,571456,
a_43507,0,4,0,0,PARK FAIR MALL,49608,1_merged_579275,563860,
b_43864,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,2_merged_579288,569752,
a_43616,0,D-LINE,0,0,STATE CAPITOL,49765,1_merged_579275,565474,
b_43956,0,17,0,1,#17 HUBBELL AVE TO DART CENTRAL STATION,49900,3_merged_579287,570671,
b_43957,0,17,0,1,#17 HUBBELL AVE TO DART CENTRAL STATION,49900,3_merged_579287,570670,
b_43957,0,17,0,1,#17 HUBBELL AVE TO DART CENTRAL STATION,49900,3_merged_579287,570673,
b_43958,0,17,0,1,#17 HUBBELL AVE TO DART CENTRAL STATION,49900,3_merged_579287,570672,
b_43958,0,17,0,1,#17 HUBBELL AVE TO DART CENTRAL STATION,49900,3_merged_579287,570675,
a_43615,0,D-LINE,0,1,WESTERN GATEWAY,49771,1_merged_579275,565477,
b_43956,0,17,0,1,#17 HUBBELL AVE TO DART CENTRAL STATION,49902,3_merged_579287,570677,
b_43958,0,17,0,1,#17 HUBBELL AVE TO DART CENTRAL STATION,49900,3_merged_579287,570676,
b_43956,0,17,0,1,#17 HUBBELL AVE TO DART CENTRAL STATION,49901,3_merged_579287,570679,
b_43957,0,17,0,1,#17 HUBBELL AVE TO DART CENTRAL STATION,49902,3_merged_579287,570678,
a_43616,0,D-LINE,0,0,STATE CAPITOL,49763,1_merged_579275,565476,
b_43871,0,11,0,1,#11 INGERSOLL AVE TO DART CENTRAL STATION,49793,1_merged_579286,569454,
b_44253,0,D-LINE,0,0,#42 STATE CAPITOL,50079,8801,578983,
b_44027,0,60,0,0,#60 INGERSOLL/UNIVERSITY,49975,3_merged_579287,572058,
b_43962,0,3,0,1,#3 UNIVERSITY TO DART CENTRAL STATION,49913,1_merged_579286,570728,
b_43895,0,14,0,0,#14 BEAVER AVENUE TO MERLE HAY,49815,2_merged_579288,569563,
b_44081,0,LINK,0,0,#40 LINK,50089,1_merged_579286,572823,
b_43893,0,52,0,0,#52 JORDAN CREEK TO JORDAN CREEK TOWN CENTER,49941,2_merged_579288,571675,
a_43488,0,3,0,0,VALLEY WEST MALL,49596,1_merged_579275,563158,
a_43489,0,3,0,0,VALLEY WEST MALL,49596,1_merged_579275,563159,
b_43894,0,14,0,0,#14 BEAVER AVENUE TO MERLE HAY,49815,2_merged_579288,569562,
a_43488,0,3,0,0,VALLEY WEST MALL,49596,1_merged_579275,563154,
a_43489,0,3,0,0,VALLEY WEST MALL,49596,1_merged_579275,563155,
a_43487,0,3,0,0,VALLEY WEST MALL,49596,1_merged_579275,563156,
a_43490,0,3,0,0,VALLEY WEST MALL,49596,1_merged_579275,563157,
a_43488,0,3,0,0,VALLEY WEST MALL,49596,1_merged_579275,563150,
a_43489,0,3,0,0,VALLEY WEST MALL,49596,1_merged_579275,563151,
a_43487,0,3,0,0,VALLEY WEST MALL,49596,1_merged_579275,563152,
a_43490,0,3,0,0,VALLEY WEST MALL,49596,1_merged_579275,563153,
b_44013,0,7,0,1,#7 SW 9TH TO DART CENTRAL STATION,50001,3_merged_579287,572255,
b_44014,0,7,0,1,#7 SW 9TH TO DART CENTRAL STATION,50001,3_merged_579287,572254,
b_44013,0,7,0,1,#7 SW 9TH TO DART CENTRAL STATION,50001,3_merged_579287,572257,
b_44014,0,7,0,1,#7 SW 9TH TO DART CENTRAL STATION,50001,3_merged_579287,572256,
b_44014,0,7,0,0,#7 SW 9TH TO SOUTHRIDGE MALL,49996,3_merged_579287,572251,
b_44013,0,7,0,0,#7 SW 9TH TO SOUTHRIDGE MALL,49996,3_merged_579287,572250,
b_44014,0,7,0,0,#7 SW 9TH TO SOUTHRIDGE MALL,49996,3_merged_579287,572253,
b_44013,0,7,0,0,#7 SW 9TH TO SOUTHRIDGE MALL,49996,3_merged_579287,572252,
b_44250,0,D-LINE,0,0,#42 STATE CAPITOL,50079,8801,578920,
b_43893,0,14,0,0,#14 BEAVER AVENUE TO MERLE HAY,49815,2_merged_579288,569567,
b_44005,0,7,0,1,#7 SW 9TH TO DART CENTRAL STATION VIA COUNTY LINE,50004,1301_merged_579285,572209,
b_44252,0,D-LINE,0,0,#42 STATE CAPITOL,50079,8801,578982,
b_44014,0,7,0,1,#7 SW 9TH TO DART CENTRAL STATION,50001,3_merged_579287,572258,
b_44013,0,7,0,0,#7 SW 9TH TO SOUTHRIDGE MALL,49996,3_merged_579287,572248,
a_43423,0,15,0,0,PARK FAIR MALL,49514,1_merged_579275,561970,
a_43425,0,15,0,0,PARK FAIR MALL,49514,1_merged_579275,561971,
a_43423,0,15,0,0,PARK FAIR MALL,49514,1_merged_579275,561972,
a_43425,0,15,0,0,PARK FAIR MALL,49514,1_merged_579275,561973,
a_43423,0,15,0,0,PARK FAIR MALL,49514,1_merged_579275,561974,
a_43425,0,15,0,0,PARK FAIR MALL,49514,1_merged_579275,561975,
a_43423,0,15,0,0,PARK FAIR MALL,49514,1_merged_579275,561976,
a_43425,0,15,0,0,PARK FAIR MALL,49514,1_merged_579275,561977,
a_43423,0,15,0,0,PARK FAIR MALL,49514,1_merged_579275,561978,
a_43425,0,15,0,0,PARK FAIR MALL,49514,1_merged_579275,561979,
b_44244,0,D-LINE,0,1,#42 WESTERN GATEWAY,50104,17002,578636,
b_43962,0,3,0,0,#3 UNIVERSITY TO VALLEY WEST MALL,49910,1_merged_579286,570698,
a_43380,0,10,0,0,PLEASANT HILL,49468,1_merged_579275,561632,
b_43908,0,15,0,1,#15 6TH AVENUE TO DART CENTRAL STATION,49835,1_merged_579286,569743,
b_44019,0,60,0,1,#60 UNIVERSITY/INGERSOLL,49979,1_merged_579286,571983,
a_43475,0,17,0,0,ALTOONA,49566,1_merged_579275,562959,
a_43475,0,17,0,0,ALTOONA,49566,1_merged_579275,562958,
a_43472,0,17,0,0,ALTOONA,49566,1_merged_579275,562957,
a_43373,0,17,0,0,ALTOONA,49566,1_merged_579275,562956,
a_43475,0,17,0,0,BONDURANT,49563,1_merged_579275,562955,
a_43472,0,17,0,0,ALTOONA,49566,1_merged_579275,562954,
a_43474,0,17,0,0,BONDURANT,49563,1_merged_579275,562953,
a_43474,0,17,0,0,E 29TH & EUCLID,49567,1_merged_579275,562952,
a_43473,0,17,0,0,ADVENTURELAND,49561,1_merged_579275,562951,
a_43473,0,17,0,0,ADVENTURELAND,49561,1_merged_579275,562950,
b_44014,0,6,0,0,#6 INDIANOLA TO SOUTHRIDGE VIA SE 5TH,49957,3_merged_579287,571886,
b_43893,0,52,0,0,#52 JORDAN CREEK TO JORDAN CREEK TOWN CENTER,49941,2_merged_579288,571678,
b_44248,0,D-LINE,0,0,#42 STATE CAPITOL,50079,8801,578938,
b_43908,0,15,0,1,#15 6TH AVENUE TO DART CENTRAL STATION,49837,1_merged_579286,569747,
b_44007,0,6,0,0,#6 INDIANOLA TO SOUTHRIDGE VIA SE 5TH,49957,1_merged_579286,571770,
b_43908,0,15,0,1,#15 6TH AVENUE TO DART CENTRAL STATION,49837,1_merged_579286,569746,
a_43479,0,17,0,0,ALTOONA,49565,2_merged_579277,563028,
a_43480,0,17,0,0,ALTOONA,49565,2_merged_579277,563029,
b_43895,0,52,0,0,#52 JORDAN CREEK TO JORDAN CREEK TOWN CENTER,49941,2_merged_579288,571674,
a_43378,0,15,0,0,PARK FAIR MALL,49514,3_merged_579276,562107,
b_43894,0,52,0,0,#52 JORDAN CREEK TO JORDAN CREEK TOWN CENTER,49941,2_merged_579288,571672,
b_43894,0,52,0,0,#52 JORDAN CREEK TO JORDAN CREEK TOWN CENTER,49941,2_merged_579288,571673,
b_43893,0,52,0,0,#52 JORDAN CREEK TO JORDAN CREEK TOWN CENTER,49941,2_merged_579288,571670,
b_43895,0,52,0,0,#52 JORDAN CREEK TO JORDAN CREEK TOWN CENTER,49941,2_merged_579288,571671,
a_43477,0,17,0,0,ADVENTURELAND,49560,2_merged_579277,563020,
a_43478,0,17,0,0,ADVENTURELAND,49560,2_merged_579277,563021,
a_43479,0,17,0,0,ADVENTURELAND,49560,2_merged_579277,563022,
a_43478,0,17,0,0,ADVENTURELAND,49560,2_merged_579277,563023,
a_43456,0,17,0,0,BONDURANT,49562,2_merged_579277,563024,
a_43480,0,17,0,0,ALTOONA,49565,2_merged_579277,563025,
a_43480,0,17,0,0,ALTOONA,49565,2_merged_579277,563026,
a_43478,0,17,0,0,ALTOONA,49565,2_merged_579277,563027,
b_43911,0,15,0,1,#15 6TH AVENUE TO DART CENTRAL STATION,49835,3_merged_579287,569830,
a_43380,0,10,0,1,DART CENTRAL STATION,49470,1_merged_579275,561639,
a_43381,0,10,0,1,DART CENTRAL STATION,49470,1_merged_579275,561638,
b_44088,0,72,0,0,#72 WDM VALLEY TO JORDAN CREEK TOWN CENTER,50007,1_merged_579286,572862,
b_43955,0,D-LINE,0,1,#42 WESTERN GATEWAY,50084,18402_merged_579292,572793,
b_44028,0,60,0,1,#60 UNIVERSITY/INGERSOLL,49979,3_merged_579287,572066,
b_43859,0,1,0,1,DART CENTRAL STATION,49777,1_merged_579286,569348,
b_43865,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,2_merged_579288,569753,
b_44250,0,D-LINE,0,0,#42 STATE CAPITOL,50079,8801,578936,
b_44015,0,60,0,0,#60 INGERSOLL/UNIVERSITY,49975,1_merged_579286,571941,
a_43479,0,5,0,1,DART CENTRAL STATION,49618,2_merged_579277,564059,
b_43965,0,5,0,0,#5 FRANKLIN AVE TO JOHNSTON,49933,1_merged_579286,571488,
b_44067,0,8,0,0,#8A FLEUR TO BRODY,50093,8101_merged_579284,572484,
b_44070,0,8,0,0,#8 FLEUR,50097,1_merged_579286,572485,
b_44070,0,8,0,0,#8 FLEUR,50098,1_merged_579286,572486,
b_44070,0,8,0,0,#8 FLEUR,50098,1_merged_579286,572487,
b_44069,0,8,0,0,#8B FLEUR FR BRODY TO SW 14TH & HIGHVIEW,50094,201_merged_579283,572480,
b_44060,0,8,0,0,#8 FLEUR,50098,1301_merged_579285,572481,
b_44067,0,8,0,0,#8A FLEUR TO BRODY,50093,14201_merged_579293,572482,
b_43934,0,3,0,0,#3 UNIVERSITY TO VALLEY WEST MALL,49910,2_merged_579288,570773,
b_43932,0,16,0,1,#16 DOUGLAS AVE TO DART CENTRAL STATION,49860,1_merged_579286,570411,
b_43933,0,16,0,1,#16 DOUGLAS AVE TO DART CENTRAL STATION,49860,1_merged_579286,570410,
b_43907,0,16,0,1,#16 DOUGLAS AVE TO DART CENTRAL STATION,49860,1_merged_579286,570413,
b_43931,0,16,0,1,#16 DOUGLAS AVE TO DART CENTRAL STATION,49860,1_merged_579286,570412,
b_43932,0,16,0,1,#16 DOUGLAS AVE TO DART CENTRAL STATION,49860,201_merged_579283,570415,
b_43933,0,16,0,1,#16 DOUGLAS AVE TO DART CENTRAL STATION,49860,201_merged_579283,570414,
b_43907,0,16,0,1,#16 DOUGLAS AVE TO DART CENTRAL STATION,49860,1_merged_579286,570417,
b_43931,0,16,0,1,#16 DOUGLAS AVE TO DART CENTRAL STATION,49860,1_merged_579286,570416,
b_44251,0,D-LINE,0,0,#42 STATE CAPITOL,50079,8801,578937,
b_43859,0,1,0,1,DART CENTRAL STATION,49777,1_merged_579286,569345,
b_43893,0,14,0,1,#14 BEAVER AVE TO DART CENTRAL STATION,49817,2_merged_579288,569581,
a_43618,0,LINK,0,0,CENTER ST PARK & RIDE,49773,1_merged_579275,565616,
b_44007,0,6,0,0,#6 INDIANOLA TO SOUTHRIDGE VIA SE 5TH,49957,1_merged_579286,571780,
b_43864,0,1,0,0,E 42ND & HUBBELL,49774,2_merged_579288,569383,
b_43864,0,1,0,0,E 42ND & HUBBELL,49776,2_merged_579288,569382,
a_43502,0,4,0,0,PARK FAIR MALL,49608,1_merged_579275,563848,
a_43502,0,4,0,0,PARK FAIR MALL,49608,1_merged_579275,563849,
b_43864,0,1,0,1,DART CENTRAL STATION,49780,2_merged_579288,569387,
b_43865,0,1,0,1,DART CENTRAL STATION,49780,2_merged_579288,569386,
b_43865,0,1,0,1,DART CENTRAL STATION,49780,2_merged_579288,569385,
b_43864,0,1,0,1,DART CENTRAL STATION,49780,2_merged_579288,569384,
b_43865,0,1,0,1,DART CENTRAL STATION,49780,2_merged_579288,569389,
b_43865,0,1,0,1,DART CENTRAL STATION,49780,2_merged_579288,569388,
a_43502,0,4,0,0,PARK FAIR MALL,49608,1_merged_579275,563846,
a_43502,0,4,0,0,PARK FAIR MALL,49608,1_merged_579275,563847,
a_43502,0,4,0,0,PARK FAIR MALL,49608,1_merged_579275,563845,
a_43534,0,6,0,0,SOUTHRIDGE VIA SE 5TH,49641,1_merged_579275,564380,
a_43535,0,6,0,0,SOUTHRIDGE VIA SE 5TH,49641,1_merged_579275,564381,
a_43536,0,6,0,0,SOUTHRIDGE VIA SE 5TH,49641,1_merged_579275,564382,
a_43518,0,6,0,0,SOUTHRIDGE VIA SE 5TH,49641,1_merged_579275,564383,
a_43537,0,6,0,0,SOUTHRIDGE VIA SE 5TH,49641,1_merged_579275,564384,
a_43535,0,6,0,0,SOUTHRIDGE VIA SE 5TH,49641,1_merged_579275,564385,
a_43524,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,49649,1_merged_579275,564438,
a_43524,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,49649,1_merged_579275,564439,
a_43534,0,6,0,0,SOUTHRIDGE VIA SE 5TH,49641,1_merged_579275,564388,
a_43536,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,49649,1_merged_579275,564437,
a_43537,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,49649,1_merged_579275,564434,
a_43534,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,49649,1_merged_579275,564435,
a_43536,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,49649,1_merged_579275,564432,
a_43518,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,49649,1_merged_579275,564433,
a_43534,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,49649,1_merged_579275,564430,
a_43535,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,49649,1_merged_579275,564431,
b_43955,0,D-LINE,0,0,#42 STATE CAPITOL,50078,18402_merged_579292,572760,
a_43618,0,LINK,0,0,CENTER ST PARK & RIDE,49773,1_merged_579275,565612,
a_43618,0,LINK,0,0,CENTER ST PARK & RIDE,49773,1_merged_579275,565615,
b_44249,0,D-LINE,0,0,#42 STATE CAPITOL,50079,8801,578935,
a_43618,0,LINK,0,0,CENTER ST PARK & RIDE,49773,1_merged_579275,565614,
b_44080,0,D-LINE,0,1,#42 WESTERN GATEWAY,50084,2_merged_579288,572790,
b_43955,0,D-LINE,0,1,#42 WESTERN GATEWAY,50084,2_merged_579288,572791,
a_43617,0,D-LINE,0,0,STATE CAPITOL,49765,18402_merged_579281,565529,
a_43477,0,D-LINE,0,0,STATE CAPITOL,49765,18402_merged_579281,565528,
b_44080,0,D-LINE,0,1,#42 WESTERN GATEWAY,50084,18402_merged_579292,572794,
a_43618,0,LINK,0,0,CENTER ST PARK & RIDE,49773,1_merged_579275,565617,
b_44080,0,D-LINE,0,1,#42 WESTERN GATEWAY,50084,18402_merged_579292,572796,
b_43955,0,D-LINE,0,1,#42 WESTERN GATEWAY,50084,18402_merged_579292,572797,
a_43615,0,D-LINE,0,1,WESTERN GATEWAY,49772,1_merged_579275,565523,
